"Step","test-model_051324 - Train RMSE (meters)","test-model_051324 - Train RMSE (meters)__MIN","test-model_051324 - Train RMSE (meters)__MAX"
"13605","2446.425200003567","2446.425200003567","2446.425200003567"
"13609","1359.6802730451532","1359.6802730451532","1359.6802730451532"
"13611","722.8855465205874","722.8855465205874","722.8855465205874"
"13615","1179.1536468482382","1179.1536468482382","1179.1536468482382"
"13617","1298.921194542373","1298.921194542373","1298.921194542373"
"13621","2498.2031683088685","2498.2031683088685","2498.2031683088685"
"13627","2313.743836731124","2313.743836731124","2313.743836731124"
"13629","1267.994023351468","1267.994023351468","1267.994023351468"
"13631","1288.196966723463","1288.196966723463","1288.196966723463"
"13633","838.2972073169404","838.2972073169404","838.2972073169404"
"13635","892.3122753002217","892.3122753002217","892.3122753002217"
"13637","840.1929329051827","840.1929329051827","840.1929329051827"
"13639","1634.5808546866083","1634.5808546866083","1634.5808546866083"
"13641","768.7390347508982","768.7390347508982","768.7390347508982"
"13645","877.4125864500039","877.4125864500039","877.4125864500039"
"13647","1294.1825937040044","1294.1825937040044","1294.1825937040044"
"13649","1234.0392428689452","1234.0392428689452","1234.0392428689452"
"13651","1698.8301106763906","1698.8301106763906","1698.8301106763906"
"13653","1480.5197845359005","1480.5197845359005","1480.5197845359005"
"13657","1164.3364747109183","1164.3364747109183","1164.3364747109183"
"13661","1090.7913962333419","1090.7913962333419","1090.7913962333419"
"13663","1868.3925076210116","1868.3925076210116","1868.3925076210116"
"13665","1197.8503568236752","1197.8503568236752","1197.8503568236752"
"13667","962.7350822773647","962.7350822773647","962.7350822773647"
"13669","1288.6274933146558","1288.6274933146558","1288.6274933146558"
"13671","851.7753735284412","851.7753735284412","851.7753735284412"
"13673","1591.332724833935","1591.332724833935","1591.332724833935"
"13677","1552.3426593456074","1552.3426593456074","1552.3426593456074"
"13679","2670.799406959939","2670.799406959939","2670.799406959939"
"13681","768.8293765925874","768.8293765925874","768.8293765925874"
"13683","1108.1589007234718","1108.1589007234718","1108.1589007234718"
"13685","977.6991904523716","977.6991904523716","977.6991904523716"
"13687","1544.1608049351266","1544.1608049351266","1544.1608049351266"
"13689","1198.3229804995553","1198.3229804995553","1198.3229804995553"
"13691","1652.0491849257148","1652.0491849257148","1652.0491849257148"
"13695","929.0497138885046","929.0497138885046","929.0497138885046"
"13699","1196.5876615344043","1196.5876615344043","1196.5876615344043"
"13701","1077.1985340659949","1077.1985340659949","1077.1985340659949"
"13705","768.9503205213567","768.9503205213567","768.9503205213567"
"13707","1483.7558609558273","1483.7558609558273","1483.7558609558273"
"13709","2244.0507968756256","2244.0507968756256","2244.0507968756256"
"13713","3277.412281979399","3277.412281979399","3277.412281979399"
"13715","1224.3892709154488","1224.3892709154488","1224.3892709154488"
"13717","1423.2121143642448","1423.2121143642448","1423.2121143642448"
"13725","2214.8278183675247","2214.8278183675247","2214.8278183675247"
"13727","946.5178753367195","946.5178753367195","946.5178753367195"
"13733","1273.0060121357951","1273.0060121357951","1273.0060121357951"
"13735","1768.6702452495012","1768.6702452495012","1768.6702452495012"
"13737","1463.2348443782453","1463.2348443782453","1463.2348443782453"
"13741","1310.4504608073362","1310.4504608073362","1310.4504608073362"
"13743","2065.6783042239745","2065.6783042239745","2065.6783042239745"
"13747","1026.0358324546635","1026.0358324546635","1026.0358324546635"
"13749","1888.3289984528171","1888.3289984528171","1888.3289984528171"
"13757","1743.5218807094043","1743.5218807094043","1743.5218807094043"
"13761","1162.299373065207","1162.299373065207","1162.299373065207"
"13763","1860.4592920384755","1860.4592920384755","1860.4592920384755"
"13765","2424.275915570294","2424.275915570294","2424.275915570294"
"13767","779.9402821930868","779.9402821930868","779.9402821930868"
"13771","1036.3632039482468","1036.3632039482468","1036.3632039482468"
"13773","1068.7538199886294","1068.7538199886294","1068.7538199886294"
"13775","1221.9124716308165","1221.9124716308165","1221.9124716308165"
"13777","1283.3330677959034","1283.3330677959034","1283.3330677959034"
"13779","1104.0873017293525","1104.0873017293525","1104.0873017293525"
"13781","723.8106271035889","723.8106271035889","723.8106271035889"
"13783","2323.3887448611576","2323.3887448611576","2323.3887448611576"
"13785","1562.6214695445","1562.6214695445","1562.6214695445"
"13787","1624.8057276798902","1624.8057276798902","1624.8057276798902"
"13789","2177.510784628316","2177.510784628316","2177.510784628316"
"13791","2073.489935757377","2073.489935757377","2073.489935757377"
"13793","1509.4409386228936","1509.4409386228936","1509.4409386228936"
"13797","1468.7415082158473","1468.7415082158473","1468.7415082158473"
"13799","1849.8085422292443","1849.8085422292443","1849.8085422292443"
"13803","1132.3335473653867","1132.3335473653867","1132.3335473653867"
"13809","933.1143636793547","933.1143636793547","933.1143636793547"
"13811","885.7454596378067","885.7454596378067","885.7454596378067"
"13813","738.2417875168028","738.2417875168028","738.2417875168028"
"13815","1248.7663947042047","1248.7663947042047","1248.7663947042047"
"13817","567.8276199533188","567.8276199533188","567.8276199533188"
"13821","1303.428019139543","1303.428019139543","1303.428019139543"
"13823","1408.6891584196617","1408.6891584196617","1408.6891584196617"
"13825","825.6090977662034","825.6090977662034","825.6090977662034"
"13827","1734.622791562946","1734.622791562946","1734.622791562946"
"13829","949.9474542290641","949.9474542290641","949.9474542290641"
"13831","1483.1502780938351","1483.1502780938351","1483.1502780938351"
"13835","1984.0750354918205","1984.0750354918205","1984.0750354918205"
"13837","2220.5922745790326","2220.5922745790326","2220.5922745790326"
"13839","579.2065086285465","579.2065086285465","579.2065086285465"
"13841","1422.9505998001166","1422.9505998001166","1422.9505998001166"
"13847","2957.963043307332","2957.963043307332","2957.963043307332"
"13849","590.2050298190909","590.2050298190909","590.2050298190909"
"13851","1233.7262313808415","1233.7262313808415","1233.7262313808415"
"13855","1283.353314835049","1283.353314835049","1283.353314835049"
"13857","1580.7050279432306","1580.7050279432306","1580.7050279432306"
"13859","816.9079133628948","816.9079133628948","816.9079133628948"
"13861","686.2547377104064","686.2547377104064","686.2547377104064"
"13863","1480.0600655350734","1480.0600655350734","1480.0600655350734"
"13865","851.4280694317332","851.4280694317332","851.4280694317332"
"13867","1888.153214033923","1888.153214033923","1888.153214033923"
"13869","2104.500418733223","2104.500418733223","2104.500418733223"
"13871","1517.9594903487787","1517.9594903487787","1517.9594903487787"
"13873","1962.8558938668848","1962.8558938668848","1962.8558938668848"
"13875","741.9723274121578","741.9723274121578","741.9723274121578"
"13877","1984.4097825253482","1984.4097825253482","1984.4097825253482"
"13881","2503.0360562051333","2503.0360562051333","2503.0360562051333"
"13883","1521.7510082798665","1521.7510082798665","1521.7510082798665"
"13887","680.5968326659233","680.5968326659233","680.5968326659233"
"13889","2602.522887560767","2602.522887560767","2602.522887560767"
"13891","1843.795800044292","1843.795800044292","1843.795800044292"
"13893","1482.5710829680982","1482.5710829680982","1482.5710829680982"
"13895","1782.848093010196","1782.848093010196","1782.848093010196"
"13897","1103.7108999673205","1103.7108999673205","1103.7108999673205"
"13899","1645.708835898848","1645.708835898848","1645.708835898848"
"13901","2803.2594780363243","2803.2594780363243","2803.2594780363243"
"13905","2581.7205902981445","2581.7205902981445","2581.7205902981445"
"13907","1507.5442663576446","1507.5442663576446","1507.5442663576446"
"13914","1304.761056482599","1304.761056482599","1304.761056482599"
"13916","1095.896003528721","1095.896003528721","1095.896003528721"
"13918","671.8223545607295","671.8223545607295","671.8223545607295"
"13920","949.8849520694686","949.8849520694686","949.8849520694686"
"13922","1716.6547575401737","1716.6547575401737","1716.6547575401737"
"13928","780.4334664984815","780.4334664984815","780.4334664984815"
"13930","1701.0804643389856","1701.0804643389856","1701.0804643389856"
"13936","2323.6773365196277","2323.6773365196277","2323.6773365196277"
"13938","1765.42540915927","1765.42540915927","1765.42540915927"
"13942","2418.475687997453","2418.475687997453","2418.475687997453"
"13944","932.2238512077681","932.2238512077681","932.2238512077681"
"13948","1167.090982381198","1167.090982381198","1167.090982381198"
"13950","1324.8810701257278","1324.8810701257278","1324.8810701257278"
"13952","1562.0354915621217","1562.0354915621217","1562.0354915621217"
"13954","1172.2825057083226","1172.2825057083226","1172.2825057083226"
"13956","1191.7094329543797","1191.7094329543797","1191.7094329543797"
"13958","1438.0984434148495","1438.0984434148495","1438.0984434148495"
"13960","2216.6247868226683","2216.6247868226683","2216.6247868226683"
"13964","1267.6076988449788","1267.6076988449788","1267.6076988449788"
"13968","1435.6212207460462","1435.6212207460462","1435.6212207460462"
"13970","1314.0904576687446","1314.0904576687446","1314.0904576687446"
"13972","2080.6894612890474","2080.6894612890474","2080.6894612890474"
"13974","1496.7697050773656","1496.7697050773656","1496.7697050773656"
"13978","1176.2737133162389","1176.2737133162389","1176.2737133162389"
"13980","1393.7322801481355","1393.7322801481355","1393.7322801481355"
"13984","1387.8041707239674","1387.8041707239674","1387.8041707239674"
"13986","1878.6235406298715","1878.6235406298715","1878.6235406298715"
"13988","660.2147417847356","660.2147417847356","660.2147417847356"
"13990","1510.8011156559921","1510.8011156559921","1510.8011156559921"
"13992","1440.2256190688493","1440.2256190688493","1440.2256190688493"
"13994","1080.072406388056","1080.072406388056","1080.072406388056"
"13996","2385.8581683417106","2385.8581683417106","2385.8581683417106"
"13998","716.1353356141063","716.1353356141063","716.1353356141063"
"14000","629.086471585057","629.086471585057","629.086471585057"
"14002","1065.4815465402305","1065.4815465402305","1065.4815465402305"
"14004","1729.244304880749","1729.244304880749","1729.244304880749"
"14006","1352.350586797312","1352.350586797312","1352.350586797312"
"14008","1514.3652527637541","1514.3652527637541","1514.3652527637541"
"14012","1086.3367965774623","1086.3367965774623","1086.3367965774623"
"14016","1746.1215770134072","1746.1215770134072","1746.1215770134072"
"14018","1437.9012983403234","1437.9012983403234","1437.9012983403234"
"14022","726.2354571048523","726.2354571048523","726.2354571048523"
"14026","2103.9739975360476","2103.9739975360476","2103.9739975360476"
"14028","2831.827090566781","2831.827090566781","2831.827090566781"
"14030","2725.830761456265","2725.830761456265","2725.830761456265"
"14032","1594.023522111922","1594.023522111922","1594.023522111922"
"14034","1191.7056426666256","1191.7056426666256","1191.7056426666256"
"14036","1983.4999385313981","1983.4999385313981","1983.4999385313981"
"14038","1061.1454291517828","1061.1454291517828","1061.1454291517828"
"14040","1366.2243584061612","1366.2243584061612","1366.2243584061612"
"14042","997.3589024624592","997.3589024624592","997.3589024624592"
"14044","1494.9960690705025","1494.9960690705025","1494.9960690705025"
"14046","932.059195995646","932.059195995646","932.059195995646"
"14048","1941.9128938899732","1941.9128938899732","1941.9128938899732"
"14050","978.1053752880463","978.1053752880463","978.1053752880463"
"14052","1294.7188170703885","1294.7188170703885","1294.7188170703885"
"14054","1154.3552574329335","1154.3552574329335","1154.3552574329335"
"14056","482.6062386852038","482.6062386852038","482.6062386852038"
"14060","863.0804890005072","863.0804890005072","863.0804890005072"
"14062","1729.719960115747","1729.719960115747","1729.719960115747"
"14064","1050.192384323797","1050.192384323797","1050.192384323797"
"14066","954.0970254593019","954.0970254593019","954.0970254593019"
"14072","1092.751975781979","1092.751975781979","1092.751975781979"
"14074","1263.9590265811728","1263.9590265811728","1263.9590265811728"
"14076","1681.5718903710926","1681.5718903710926","1681.5718903710926"
"14078","1531.6149510258103","1531.6149510258103","1531.6149510258103"
"14080","2353.197606550971","2353.197606550971","2353.197606550971"
"14086","1711.910141169512","1711.910141169512","1711.910141169512"
"14088","1457.5063682485732","1457.5063682485732","1457.5063682485732"
"14090","1480.6919458076259","1480.6919458076259","1480.6919458076259"
"14092","1354.9115962490014","1354.9115962490014","1354.9115962490014"
"14094","1028.1187731255725","1028.1187731255725","1028.1187731255725"
"14100","1493.6905850082076","1493.6905850082076","1493.6905850082076"
"14102","2235.014667180171","2235.014667180171","2235.014667180171"
"14104","1133.9816275736462","1133.9816275736462","1133.9816275736462"
"14106","1223.4140811033144","1223.4140811033144","1223.4140811033144"
"14108","1507.351755496808","1507.351755496808","1507.351755496808"
"14110","969.3140917900288","969.3140917900288","969.3140917900288"
"14112","935.2869496996342","935.2869496996342","935.2869496996342"
"14118","1562.8959034985774","1562.8959034985774","1562.8959034985774"
"14120","1846.6644205786658","1846.6644205786658","1846.6644205786658"
"14122","1190.7254290589528","1190.7254290589528","1190.7254290589528"
"14124","1826.5934829760013","1826.5934829760013","1826.5934829760013"
"14126","1388.9902611003827","1388.9902611003827","1388.9902611003827"
"14128","1261.4141072832188","1261.4141072832188","1261.4141072832188"
"14130","1345.0481221478294","1345.0481221478294","1345.0481221478294"
"14132","1841.8166198966587","1841.8166198966587","1841.8166198966587"
"14134","2451.810411666824","2451.810411666824","2451.810411666824"
"14136","1109.8308801851365","1109.8308801851365","1109.8308801851365"
"14138","970.3767849640288","970.3767849640288","970.3767849640288"
"14140","869.8916137495372","869.8916137495372","869.8916137495372"
"14142","1966.0453686509713","1966.0453686509713","1966.0453686509713"
"14144","938.465793162786","938.465793162786","938.465793162786"
"14146","3810.559865674234","3810.559865674234","3810.559865674234"
"14148","1097.5214953533361","1097.5214953533361","1097.5214953533361"
"14150","1187.5309218596979","1187.5309218596979","1187.5309218596979"
"14152","1138.4281368692575","1138.4281368692575","1138.4281368692575"
"14154","3113.3641336050546","3113.3641336050546","3113.3641336050546"
"14156","1072.9302568253959","1072.9302568253959","1072.9302568253959"
"14158","1330.274497392854","1330.274497392854","1330.274497392854"
"14160","2827.207469159176","2827.207469159176","2827.207469159176"
"14162","1366.7282968189647","1366.7282968189647","1366.7282968189647"
"14166","636.8307851739612","636.8307851739612","636.8307851739612"
"14168","1753.0248398311633","1753.0248398311633","1753.0248398311633"
"14170","1360.5131996668267","1360.5131996668267","1360.5131996668267"
"14172","891.6448810328416","891.6448810328416","891.6448810328416"
"14174","1715.7989331272063","1715.7989331272063","1715.7989331272063"
"14178","2609.036549301933","2609.036549301933","2609.036549301933"
"14180","955.2968131734382","955.2968131734382","955.2968131734382"
"14182","1428.3242474802619","1428.3242474802619","1428.3242474802619"
"14184","805.073724111849","805.073724111849","805.073724111849"
"14186","2215.356737099554","2215.356737099554","2215.356737099554"
"14190","2121.402746072497","2121.402746072497","2121.402746072497"
"14192","590.5592357324957","590.5592357324957","590.5592357324957"
"14194","1220.4362959106386","1220.4362959106386","1220.4362959106386"
"14202","1382.0606224255353","1382.0606224255353","1382.0606224255353"
"14204","1636.3409284544728","1636.3409284544728","1636.3409284544728"
"14206","1440.8056770606302","1440.8056770606302","1440.8056770606302"
"14208","1018.4891369684631","1018.4891369684631","1018.4891369684631"
"14210","1149.8602679222552","1149.8602679222552","1149.8602679222552"
"14216","1220.2973263489537","1220.2973263489537","1220.2973263489537"
"14218","1792.0378177664493","1792.0378177664493","1792.0378177664493"
"14220","2425.204111633043","2425.204111633043","2425.204111633043"
"14222","768.8529975828648","768.8529975828648","768.8529975828648"
"14224","2454.2586962802384","2454.2586962802384","2454.2586962802384"
"14228","1052.0760560334822","1052.0760560334822","1052.0760560334822"
"14230","691.6133629676349","691.6133629676349","691.6133629676349"
"14232","1345.6635323999342","1345.6635323999342","1345.6635323999342"
"14238","1564.1931658344324","1564.1931658344324","1564.1931658344324"
"14240","1018.8753129965411","1018.8753129965411","1018.8753129965411"
"14244","1538.1358305089805","1538.1358305089805","1538.1358305089805"
"14248","1665.7389850512764","1665.7389850512764","1665.7389850512764"
"14252","1263.9343425445513","1263.9343425445513","1263.9343425445513"
"14254","1619.8682174093183","1619.8682174093183","1619.8682174093183"
"14256","1126.570687945447","1126.570687945447","1126.570687945447"
"14258","2136.864791426216","2136.864791426216","2136.864791426216"
"14262","1286.0575243348508","1286.0575243348508","1286.0575243348508"
"14266","2616.25031160042","2616.25031160042","2616.25031160042"
"14268","1809.5681467882218","1809.5681467882218","1809.5681467882218"
"14270","1017.7796232057132","1017.7796232057132","1017.7796232057132"
"14272","2407.792742460609","2407.792742460609","2407.792742460609"
"14274","666.3847736462297","666.3847736462297","666.3847736462297"
"14278","1729.2972456985742","1729.2972456985742","1729.2972456985742"
"14280","1246.519533197676","1246.519533197676","1246.519533197676"
"14284","2130.126690796232","2130.126690796232","2130.126690796232"
"14286","1769.4951826381941","1769.4951826381941","1769.4951826381941"
"14290","928.2918560113724","928.2918560113724","928.2918560113724"
"14292","1214.9804059899589","1214.9804059899589","1214.9804059899589"
"14294","2474.157308641311","2474.157308641311","2474.157308641311"
"14298","1108.2576880806853","1108.2576880806853","1108.2576880806853"
"14300","1177.9005588174089","1177.9005588174089","1177.9005588174089"
"14302","1116.3365117388798","1116.3365117388798","1116.3365117388798"
"14306","1260.582710657508","1260.582710657508","1260.582710657508"
"14308","676.9860943636763","676.9860943636763","676.9860943636763"
"14312","1672.6288967399344","1672.6288967399344","1672.6288967399344"
"14314","1268.6004894701061","1268.6004894701061","1268.6004894701061"
"14316","1464.5461097963791","1464.5461097963791","1464.5461097963791"
"14318","2499.789884797487","2499.789884797487","2499.789884797487"
"14322","1493.058342493645","1493.058342493645","1493.058342493645"
"14324","1809.1104482048252","1809.1104482048252","1809.1104482048252"
"14326","1592.6921409755175","1592.6921409755175","1592.6921409755175"
"14328","1246.0858933730267","1246.0858933730267","1246.0858933730267"
"14330","1791.3971206558851","1791.3971206558851","1791.3971206558851"
"14332","1459.3601585466704","1459.3601585466704","1459.3601585466704"
"14334","864.6460916346456","864.6460916346456","864.6460916346456"
"14336","1199.326609753002","1199.326609753002","1199.326609753002"
"14338","1680.9664891373102","1680.9664891373102","1680.9664891373102"
"14344","1231.650133516658","1231.650133516658","1231.650133516658"
"14346","1320.6608075840245","1320.6608075840245","1320.6608075840245"
"14348","757.0346755923624","757.0346755923624","757.0346755923624"
"14350","1813.6217452578821","1813.6217452578821","1813.6217452578821"
"14352","1056.4782693059258","1056.4782693059258","1056.4782693059258"
"14354","1528.8529975946249","1528.8529975946249","1528.8529975946249"
"14356","859.5572896004253","859.5572896004253","859.5572896004253"
"14360","1266.539790544989","1266.539790544989","1266.539790544989"
"14364","657.8516120564061","657.8516120564061","657.8516120564061"
"14366","1299.5751462693602","1299.5751462693602","1299.5751462693602"
"14368","1629.9272488890035","1629.9272488890035","1629.9272488890035"
"14372","1163.5095912131683","1163.5095912131683","1163.5095912131683"
"14374","1556.0511187166178","1556.0511187166178","1556.0511187166178"
"14376","1617.7206105181695","1617.7206105181695","1617.7206105181695"
"14380","1455.3547282662785","1455.3547282662785","1455.3547282662785"
"14386","1001.8545812440573","1001.8545812440573","1001.8545812440573"
"14388","1190.859168721535","1190.859168721535","1190.859168721535"
"14390","1209.1158809226301","1209.1158809226301","1209.1158809226301"
"14394","773.9360098659264","773.9360098659264","773.9360098659264"
"14396","588.778838683435","588.778838683435","588.778838683435"
"14398","1103.5087467080516","1103.5087467080516","1103.5087467080516"
"14400","694.326713221746","694.326713221746","694.326713221746"
"14404","835.5878963450174","835.5878963450174","835.5878963450174"
"14408","1957.166305419924","1957.166305419924","1957.166305419924"
"14410","779.2077192776798","779.2077192776798","779.2077192776798"
"14412","1014.1633593417309","1014.1633593417309","1014.1633593417309"
"14414","1670.3045835922958","1670.3045835922958","1670.3045835922958"
"14416","1915.2677400449825","1915.2677400449825","1915.2677400449825"
"14420","1927.165800770084","1927.165800770084","1927.165800770084"
"14424","982.5775864896825","982.5775864896825","982.5775864896825"
"14426","1563.369806899293","1563.369806899293","1563.369806899293"
"14428","979.2692818879771","979.2692818879771","979.2692818879771"
"14430","660.5990634561779","660.5990634561779","660.5990634561779"
"14432","2320.0257731056377","2320.0257731056377","2320.0257731056377"
"14434","1035.1137836310647","1035.1137836310647","1035.1137836310647"
"14436","1611.812287619759","1611.812287619759","1611.812287619759"
"14439","926.5762428596121","926.5762428596121","926.5762428596121"
"14441","1157.646827196019","1157.646827196019","1157.646827196019"
"14443","1227.2124876495072","1227.2124876495072","1227.2124876495072"
"14445","701.8220272778105","701.8220272778105","701.8220272778105"
"14447","1351.2788678940003","1351.2788678940003","1351.2788678940003"
"14449","1300.5405982393045","1300.5405982393045","1300.5405982393045"
"14453","1658.9875876240872","1658.9875876240872","1658.9875876240872"
"14455","1572.6115752430117","1572.6115752430117","1572.6115752430117"
"14457","1265.9437402210287","1265.9437402210287","1265.9437402210287"
"14459","1348.82178560563","1348.82178560563","1348.82178560563"
"14461","1862.4279619532938","1862.4279619532938","1862.4279619532938"
"14467","869.5389070799224","869.5389070799224","869.5389070799224"
"14469","1126.3091761488831","1126.3091761488831","1126.3091761488831"
"14471","1987.7319439015264","1987.7319439015264","1987.7319439015264"
"14473","578.6169027867033","578.6169027867033","578.6169027867033"
"14475","1412.2174064709357","1412.2174064709357","1412.2174064709357"
"14477","1081.4360141612767","1081.4360141612767","1081.4360141612767"
"14479","1298.728810005325","1298.728810005325","1298.728810005325"
"14481","1386.924580624268","1386.924580624268","1386.924580624268"
"14483","2203.5555351225803","2203.5555351225803","2203.5555351225803"
"14487","1195.8967071475827","1195.8967071475827","1195.8967071475827"
"14497","1218.9937066677733","1218.9937066677733","1218.9937066677733"
"14499","1410.004451749754","1410.004451749754","1410.004451749754"
"14501","1194.2312096431547","1194.2312096431547","1194.2312096431547"
"14505","1188.6694617596368","1188.6694617596368","1188.6694617596368"
"14507","866.2040531697704","866.2040531697704","866.2040531697704"
"14509","1543.8037737465431","1543.8037737465431","1543.8037737465431"
"14511","1527.901491541109","1527.901491541109","1527.901491541109"
"14513","1250.1539195186451","1250.1539195186451","1250.1539195186451"
"14515","1425.4686587742488","1425.4686587742488","1425.4686587742488"
"14517","958.1745869694095","958.1745869694095","958.1745869694095"
"14519","1516.234658706933","1516.234658706933","1516.234658706933"
"14521","1184.6978070991306","1184.6978070991306","1184.6978070991306"
"14523","2658.238508113724","2658.238508113724","2658.238508113724"
"14525","1331.9012307171176","1331.9012307171176","1331.9012307171176"
"14527","1009.7323085667607","1009.7323085667607","1009.7323085667607"
"14529","1467.6863110864035","1467.6863110864035","1467.6863110864035"
"14531","1484.9391291927436","1484.9391291927436","1484.9391291927436"
"14535","2637.4194309168265","2637.4194309168265","2637.4194309168265"
"14537","1949.1728851793516","1949.1728851793516","1949.1728851793516"
"14539","1569.8388723398443","1569.8388723398443","1569.8388723398443"
"14541","1470.7105137410174","1470.7105137410174","1470.7105137410174"
"14543","2062.3185916073903","2062.3185916073903","2062.3185916073903"
"14549","2407.5608089131415","2407.5608089131415","2407.5608089131415"
"14551","1961.2820995030715","1961.2820995030715","1961.2820995030715"
"14553","2272.480753511817","2272.480753511817","2272.480753511817"
"14555","2111.531409288347","2111.531409288347","2111.531409288347"
"14557","1305.4000256550516","1305.4000256550516","1305.4000256550516"
"14559","1028.0087063189694","1028.0087063189694","1028.0087063189694"
"14563","998.9566426400419","998.9566426400419","998.9566426400419"
"14565","976.4702753388448","976.4702753388448","976.4702753388448"
"14567","929.465936657599","929.465936657599","929.465936657599"
"14569","1174.083853236284","1174.083853236284","1174.083853236284"
"14573","1767.1396965758977","1767.1396965758977","1767.1396965758977"
"14577","2339.9182627790997","2339.9182627790997","2339.9182627790997"
"14579","1317.1695002076026","1317.1695002076026","1317.1695002076026"
"14583","1734.0157712468874","1734.0157712468874","1734.0157712468874"
"14585","1642.6222995982314","1642.6222995982314","1642.6222995982314"
"14587","1675.9180311032076","1675.9180311032076","1675.9180311032076"
"14589","973.912601578759","973.912601578759","973.912601578759"
"14593","1967.5485184248068","1967.5485184248068","1967.5485184248068"
"14599","1620.3156867589116","1620.3156867589116","1620.3156867589116"
"14601","1675.6419877561045","1675.6419877561045","1675.6419877561045"
"14603","1114.090533325156","1114.090533325156","1114.090533325156"
"14607","2358.4060194948","2358.4060194948","2358.4060194948"
"14609","1570.6104546270756","1570.6104546270756","1570.6104546270756"
"14611","1104.1864955294243","1104.1864955294243","1104.1864955294243"
"14613","1396.3969410021193","1396.3969410021193","1396.3969410021193"
"14615","1279.0995729611218","1279.0995729611218","1279.0995729611218"
"14617","1779.713779687476","1779.713779687476","1779.713779687476"
"14619","2101.7135012808335","2101.7135012808335","2101.7135012808335"
"14621","1150.7493643347661","1150.7493643347661","1150.7493643347661"
"14623","1025.657891455679","1025.657891455679","1025.657891455679"
"14625","653.9849349049022","653.9849349049022","653.9849349049022"
"14627","803.9428647454785","803.9428647454785","803.9428647454785"
"14631","1597.5061663245942","1597.5061663245942","1597.5061663245942"
"14633","1855.0586247177314","1855.0586247177314","1855.0586247177314"
"14635","1817.3645936933142","1817.3645936933142","1817.3645936933142"
"14637","2316.32310032971","2316.32310032971","2316.32310032971"
"14643","1101.6129235299668","1101.6129235299668","1101.6129235299668"
"14645","1383.9489178875845","1383.9489178875845","1383.9489178875845"
"14647","1492.5359698534637","1492.5359698534637","1492.5359698534637"
"14649","1445.8900019600458","1445.8900019600458","1445.8900019600458"
"14651","908.5252662230446","908.5252662230446","908.5252662230446"
"14655","1349.450313176715","1349.450313176715","1349.450313176715"
"14659","1162.3679202043945","1162.3679202043945","1162.3679202043945"
"14661","2484.6777911374957","2484.6777911374957","2484.6777911374957"
"14669","868.4053954517962","868.4053954517962","868.4053954517962"
"14671","959.6328989804219","959.6328989804219","959.6328989804219"
"14673","1430.1525672807666","1430.1525672807666","1430.1525672807666"
"14675","2348.884680045074","2348.884680045074","2348.884680045074"
"14677","1440.0343918294532","1440.0343918294532","1440.0343918294532"
"14679","741.0134264682617","741.0134264682617","741.0134264682617"
"14681","888.5744062357059","888.5744062357059","888.5744062357059"
"14685","902.7928023534892","902.7928023534892","902.7928023534892"
"14687","442.59600523261173","442.59600523261173","442.59600523261173"
"14689","1921.911495141355","1921.911495141355","1921.911495141355"
"14691","1419.9941582626745","1419.9941582626745","1419.9941582626745"
"14693","1651.7510534759183","1651.7510534759183","1651.7510534759183"
"14695","1045.969678374111","1045.969678374111","1045.969678374111"
"14697","785.6495183166443","785.6495183166443","785.6495183166443"
"14701","1108.7219673567445","1108.7219673567445","1108.7219673567445"
"14705","1030.0193943470833","1030.0193943470833","1030.0193943470833"
"14707","1156.218568593753","1156.218568593753","1156.218568593753"
"14709","1469.8531644415652","1469.8531644415652","1469.8531644415652"
"14713","777.5312370130723","777.5312370130723","777.5312370130723"
"14717","579.1658668132332","579.1658668132332","579.1658668132332"
"14719","1449.3343096413118","1449.3343096413118","1449.3343096413118"
"14721","972.0336805986835","972.0336805986835","972.0336805986835"
"14723","1363.0591460258458","1363.0591460258458","1363.0591460258458"
"14725","1652.366426100369","1652.366426100369","1652.366426100369"
"14727","1441.1879014866158","1441.1879014866158","1441.1879014866158"
"14729","1110.0893105144637","1110.0893105144637","1110.0893105144637"
"14733","2327.839411430056","2327.839411430056","2327.839411430056"
"14739","1338.6959241850186","1338.6959241850186","1338.6959241850186"
"14743","1896.7019259822812","1896.7019259822812","1896.7019259822812"
"14745","1124.052841106846","1124.052841106846","1124.052841106846"
"14747","1093.9924363112589","1093.9924363112589","1093.9924363112589"
"14749","1886.7384512684207","1886.7384512684207","1886.7384512684207"
"14751","884.9116303854593","884.9116303854593","884.9116303854593"
"14753","1642.4578691838965","1642.4578691838965","1642.4578691838965"
"14755","998.0375360399088","998.0375360399088","998.0375360399088"
"14757","1260.1818461695013","1260.1818461695013","1260.1818461695013"
"14759","1002.6709010055616","1002.6709010055616","1002.6709010055616"
"14761","1635.3115824531533","1635.3115824531533","1635.3115824531533"
"14763","1118.5872638875087","1118.5872638875087","1118.5872638875087"
"14765","1887.1332033232613","1887.1332033232613","1887.1332033232613"
"14767","2177.6508948230226","2177.6508948230226","2177.6508948230226"
"14769","2060.4459005627705","2060.4459005627705","2060.4459005627705"
"14775","2023.403160068936","2023.403160068936","2023.403160068936"
"14777","1333.0896233685905","1333.0896233685905","1333.0896233685905"
"14781","1111.4905830264092","1111.4905830264092","1111.4905830264092"
"14783","1109.8021806377976","1109.8021806377976","1109.8021806377976"
"14785","1767.8052008176223","1767.8052008176223","1767.8052008176223"
"14787","1335.981496566067","1335.981496566067","1335.981496566067"
