"Step","test-model_062021 - Train RMSE (meters)","test-model_062021 - Train RMSE (meters)__MIN","test-model_062021 - Train RMSE (meters)__MAX"
"672","8224.996202114353","8224.996202114353","8224.996202114353"
"674","6962.425783539117","6962.425783539117","6962.425783539117"
"676","7328.581870992344","7328.581870992344","7328.581870992344"
"678","10442.33034485147","10442.33034485147","10442.33034485147"
"680","9696.678919873497","9696.678919873497","9696.678919873497"
"682","13490.704621165534","13490.704621165534","13490.704621165534"
"686","11998.089757510761","11998.089757510761","11998.089757510761"
"688","7738.920475199365","7738.920475199365","7738.920475199365"
"695","6681.50113118225","6681.50113118225","6681.50113118225"
"697","7665.9168795889545","7665.9168795889545","7665.9168795889545"
"699","7977.281005660443","7977.281005660443","7977.281005660443"
"703","9526.826738919637","9526.826738919637","9526.826738919637"
"705","10869.180108587316","10869.180108587316","10869.180108587316"
"707","10049.443796053907","10049.443796053907","10049.443796053907"
"711","6913.138721198272","6913.138721198272","6913.138721198272"
"713","6620.331216749212","6620.331216749212","6620.331216749212"
"719","9900.382485370372","9900.382485370372","9900.382485370372"
"721","12489.980496711254","12489.980496711254","12489.980496711254"
"723","6313.451072128067","6313.451072128067","6313.451072128067"
"725","11183.723622166584","11183.723622166584","11183.723622166584"
"727","5642.065809950569","5642.065809950569","5642.065809950569"
"729","12558.800204702458","12558.800204702458","12558.800204702458"
"731","13924.598590126348","13924.598590126348","13924.598590126348"
"735","10511.115593760285","10511.115593760285","10511.115593760285"
"737","4310.1362716435815","4310.1362716435815","4310.1362716435815"
"741","4080.842132400479","4080.842132400479","4080.842132400479"
"743","10594.609498572663","10594.609498572663","10594.609498572663"
"745","10514.779883061143","10514.779883061143","10514.779883061143"
"747","3139.3377883075786","3139.3377883075786","3139.3377883075786"
"749","14065.792122241926","14065.792122241926","14065.792122241926"
"751","7868.356915170402","7868.356915170402","7868.356915170402"
"753","8282.741916070057","8282.741916070057","8282.741916070057"
"755","7251.855251104872","7251.855251104872","7251.855251104872"
"757","8664.451377128617","8664.451377128617","8664.451377128617"
"759","12086.92968496506","12086.92968496506","12086.92968496506"
