"Step","test-model_231757 - Train RMSE (meters)","test-model_231757 - Train RMSE (meters)__MIN","test-model_231757 - Train RMSE (meters)__MAX"
"606","1.0737623875250923","1.0737623875250923","1.0737623875250923"
"608","1.3557730121632654","1.3557730121632654","1.3557730121632654"
"610","0.6144795949852185","0.6144795949852185","0.6144795949852185"
"612","0.6771071992238177","0.6771071992238177","0.6771071992238177"
"618","1.0138735414385636","1.0138735414385636","1.0138735414385636"
"620","0.548822151776047","0.548822151776047","0.548822151776047"
"628","1.3989780169948747","1.3989780169948747","1.3989780169948747"
"630","1.158228753306514","1.158228753306514","1.158228753306514"
"634","0.6738074700327279","0.6738074700327279","0.6738074700327279"
"636","0.5552441396373935","0.5552441396373935","0.5552441396373935"
"640","0.829576875025085","0.829576875025085","0.829576875025085"
"650","1.1685058991622392","1.1685058991622392","1.1685058991622392"
"662","1.3167586038980859","1.3167586038980859","1.3167586038980859"
"664","0.5157346319922087","0.5157346319922087","0.5157346319922087"
"672","1.0260149117997919","1.0260149117997919","1.0260149117997919"
"674","1.0781224015798907","1.0781224015798907","1.0781224015798907"
"676","0.7165365967891077","0.7165365967891077","0.7165365967891077"
"688","0.7384300687450703","0.7384300687450703","0.7384300687450703"
"694","0.9369049090903907","0.9369049090903907","0.9369049090903907"
"698","1.1816642317502466","1.1816642317502466","1.1816642317502466"
"702","1.0271377066766012","1.0271377066766012","1.0271377066766012"
"706","1.0836689258068062","1.0836689258068062","1.0836689258068062"
"712","0.7603380258385555","0.7603380258385555","0.7603380258385555"
"722","0.9341544219469934","0.9341544219469934","0.9341544219469934"
"724","1.0970114989812525","1.0970114989812525","1.0970114989812525"
"730","0.9025565552889165","0.9025565552889165","0.9025565552889165"
"734","1.1187249122236156","1.1187249122236156","1.1187249122236156"
"736","0.6985722115339816","0.6985722115339816","0.6985722115339816"
"740","0.5197037431996469","0.5197037431996469","0.5197037431996469"
"744","0.9577055132358785","0.9577055132358785","0.9577055132358785"
"754","0.8378148967249054","0.8378148967249054","0.8378148967249054"
"756","1.5399313860631416","1.5399313860631416","1.5399313860631416"
"764","1.3170928070313341","1.3170928070313341","1.3170928070313341"
"778","1.0755379085093588","1.0755379085093588","1.0755379085093588"
"780","0.9215851344203576","0.9215851344203576","0.9215851344203576"
"784","1.0754546113520975","1.0754546113520975","1.0754546113520975"
"790","0.9582782950698623","0.9582782950698623","0.9582782950698623"
"794","0.5135814166466801","0.5135814166466801","0.5135814166466801"
"802","0.9270530045652557","0.9270530045652557","0.9270530045652557"
"810","1.1636076685059056","1.1636076685059056","1.1636076685059056"
"812","1.1329965376165536","1.1329965376165536","1.1329965376165536"
"814","0.9964202943996227","0.9964202943996227","0.9964202943996227"
"820","0.8870047893545393","0.8870047893545393","0.8870047893545393"
"828","1.291913942027857","1.291913942027857","1.291913942027857"
"850","0.8163022061721091","0.8163022061721091","0.8163022061721091"
"852","0.840945776108723","0.840945776108723","0.840945776108723"
"854","0.6381835237019974","0.6381835237019974","0.6381835237019974"
"856","0.6455417918439439","0.6455417918439439","0.6455417918439439"
"860","0.6835741530742923","0.6835741530742923","0.6835741530742923"
"870","1.158052688786831","1.158052688786831","1.158052688786831"
"882","1.1780116322660354","1.1780116322660354","1.1780116322660354"
"884","1.0050932401609496","1.0050932401609496","1.0050932401609496"
"894","1.0186261365048337","1.0186261365048337","1.0186261365048337"
"902","0.7635510439294749","0.7635510439294749","0.7635510439294749"
"908","1.064215789374105","1.064215789374105","1.064215789374105"
"910","1.19585815142532","1.19585815142532","1.19585815142532"
"914","0.3609576207287156","0.3609576207287156","0.3609576207287156"
"916","0.8433210907551327","0.8433210907551327","0.8433210907551327"
"920","1.1392575257927324","1.1392575257927324","1.1392575257927324"
"922","1.042960349059828","1.042960349059828","1.042960349059828"
"924","0.886439678624912","0.886439678624912","0.886439678624912"
"926","1.2937077372554087","1.2937077372554087","1.2937077372554087"
"930","0.6468150281518524","0.6468150281518524","0.6468150281518524"
"936","0.9625382465343454","0.9625382465343454","0.9625382465343454"
"940","1.1202970325460975","1.1202970325460975","1.1202970325460975"
"944","1.279290445326161","1.279290445326161","1.279290445326161"
"950","0.527314983572316","0.527314983572316","0.527314983572316"
"954","0.8851844183807505","0.8851844183807505","0.8851844183807505"
"964","0.7966202347351182","0.7966202347351182","0.7966202347351182"
"966","0.8142471967935256","0.8142471967935256","0.8142471967935256"
"976","1.1537855019278598","1.1537855019278598","1.1537855019278598"
"978","0.8261241132489313","0.8261241132489313","0.8261241132489313"
"980","0.7864509270595083","0.7864509270595083","0.7864509270595083"
"988","0.9951490822005494","0.9951490822005494","0.9951490822005494"
"990","0.7946855723379789","0.7946855723379789","0.7946855723379789"
